step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,Zero_ID,Imaginary_t,Status
426,127.44979453086853,3.4912968827814615e-13,714.0827718206694,0.0,0.0,0.0,0.0,0.0,True,426,714.0827718206694,PASS
427,127.91013431549072,2.7947930862406015e-13,716.1123964540521,0.0,0.0,0.0,0.0,0.0,True,427,716.1123964540521,PASS
428,128.2941677570343,2.390006707492708e-13,717.4825697031002,0.0,0.0,0.0,0.0,0.0,True,428,717.4825697031002,PASS
429,128.66756677627563,1.696347894707747e-13,718.7427865454858,0.0,0.0,0.0,0.0,0.0,True,429,718.7427865454858,PASS
430,129.02601647377014,1.8744767303043451e-13,719.6971009883657,0.0,0.0,0.0,0.0,0.0,True,430,719.6971009883657,PASS
431,129.53042435646057,1.0290968923161355e-13,721.3511622185364,0.0,0.0,0.0,0.0,0.0,True,431,721.3511622185364,PASS
432,129.90335536003113,6.293941397869785e-14,722.2775049756742,0.0,0.0,0.0,0.0,0.0,True,432,722.2775049756742,PASS
433,130.28305554389954,1.065961872139879e-13,723.8458210451284,0.0,0.0,0.0,0.0,0.0,True,433,723.8458210451284,PASS
434,130.68531155586243,1.4745182760669737e-13,724.5626138903791,0.0,0.0,0.0,0.0,0.0,True,434,724.5626138903791,PASS
435,131.0912480354309,2.52086953574188e-13,727.0564032300493,0.0,0.0,0.0,0.0,0.0,True,435,727.0564032300493,PASS
436,131.4998812675476,4.10064249718335e-14,728.4054815889341,0.0,0.0,0.0,0.0,0.0,True,436,728.4054815889341,PASS
437,131.95326232910156,5.5416572796371755e-14,728.7587497956142,0.0,0.0,0.0,0.0,0.0,True,437,728.7587497956142,PASS
438,132.34412217140198,9.380829109500765e-14,730.4164821227564,0.0,0.0,0.0,0.0,0.0,True,438,730.4164821227564,PASS
439,132.74092173576355,1.4434580335012632e-13,731.4173549185986,0.0,0.0,0.0,0.0,0.0,True,439,731.4173549185986,PASS
440,133.17738723754883,3.5633857080880575e-13,732.8180527144998,0.0,0.0,0.0,0.0,0.0,True,440,732.8180527144998,PASS
441,133.6189088821411,1.8288082262771522e-13,734.789643252378,0.0,0.0,0.0,0.0,0.0,True,441,734.789643252378,PASS
442,134.02985334396362,1.735736008740377e-13,735.7654592085784,0.0,0.0,0.0,0.0,0.0,True,442,735.7654592085784,PASS
443,134.45376706123352,3.5126535487283265e-14,737.0529289122653,0.0,0.0,0.0,0.0,0.0,True,443,737.0529289122653,PASS
444,134.85543775558472,3.4490602864659185e-14,738.5804211713738,0.0,0.0,0.0,0.0,0.0,True,444,738.5804211713738,PASS
445,135.31601929664612,7.584176195811113e-14,739.9095236740419,0.0,0.0,0.0,0.0,0.0,True,445,739.9095236740419,PASS
446,135.7615716457367,8.887140371633076e-14,740.573807447295,0.0,0.0,0.0,0.0,0.0,True,446,740.573807447295,PASS
447,136.11993408203125,9.668750684780798e-14,741.7573355729417,0.0,0.0,0.0,0.0,0.0,True,447,741.7573355729417,PASS
448,136.64545559883118,9.67367588853974e-15,743.8950131424737,0.0,0.0,0.0,0.0,0.0,True,448,743.8950131424737,PASS
449,137.13711214065552,1.1418333814492805e-13,745.3449895506119,0.0,0.0,0.0,0.0,0.0,True,449,745.3449895506119,PASS
450,137.58283758163452,9.811599558457724e-16,746.4993058994323,0.0,0.0,0.0,0.0,0.0,True,450,746.4993058994323,PASS
451,138.1669523715973,9.101450708464335e-14,747.6745636242696,0.0,0.0,0.0,0.0,0.0,True,451,747.6745636242696,PASS
452,138.62628960609436,7.02610310571608e-15,748.2427544650845,0.0,0.0,0.0,0.0,0.0,True,452,748.2427544650845,PASS
453,139.2624864578247,7.772164090577875e-14,750.6559503621243,0.0,0.0,0.0,0.0,0.0,True,453,750.6559503621243,PASS
454,139.8297140598297,7.525830498252333e-14,750.9663810666508,0.0,0.0,0.0,0.0,0.0,True,454,750.9663810666508,PASS
455,140.32473230361938,1.1502476194759266e-13,752.8876215672024,0.0,0.0,0.0,0.0,0.0,True,455,752.8876215672024,PASS
456,140.84701585769653,1.8014850189978101e-13,754.3223704717127,0.0,0.0,0.0,0.0,0.0,True,456,754.3223704717127,PASS
457,141.2526979446411,4.0332923877382485e-14,755.8393089760378,0.0,0.0,0.0,0.0,0.0,True,457,755.8393089760378,PASS
458,141.6975977420807,1.3643889777283975e-13,756.768248439951,0.0,0.0,0.0,0.0,0.0,True,458,756.768248439951,PASS
459,142.15946292877197,5.707883260209628e-14,758.1017292464126,0.0,0.0,0.0,0.0,0.0,True,459,758.1017292464126,PASS
460,142.6596167087555,9.16337554038023e-14,758.9002382248924,0.0,0.0,0.0,0.0,0.0,True,460,758.9002382248924,PASS
461,143.05511736869812,3.5631249714607386e-13,760.282366983512,0.0,0.0,0.0,0.0,0.0,True,461,760.282366983512,PASS
462,143.66268730163574,3.9825029328784406e-14,762.700033249691,0.0,0.0,0.0,0.0,0.0,True,462,762.700033249691,PASS
463,144.12288546562195,2.4370023199416035e-14,763.5930661728372,0.0,0.0,0.0,0.0,0.0,True,463,763.5930661728372,PASS
464,144.59382843971252,1.3091485018127244e-14,764.3075227241802,0.0,0.0,0.0,0.0,0.0,True,464,764.3075227241802,PASS
465,145.01935291290283,1.7193939224557665e-13,766.0875400998362,0.0,0.0,0.0,0.0,0.0,True,465,766.0875400998362,PASS
466,145.46015810966492,5.2777664433626535e-14,767.2184721555395,0.0,0.0,0.0,0.0,0.0,True,466,767.2184721555395,PASS
467,145.9012393951416,4.485230798472235e-14,768.2814618065092,0.0,0.0,0.0,0.0,0.0,True,467,768.2814618065092,PASS
468,146.3490526676178,8.268972825766283e-14,769.6934072526244,0.0,0.0,0.0,0.0,0.0,True,468,769.6934072526244,PASS
469,146.81746077537537,1.4344008351215996e-13,771.0708393136783,0.0,0.0,0.0,0.0,0.0,True,469,771.0708393136783,PASS
470,147.2613227367401,2.59009189746417e-15,772.961617565757,0.0,0.0,0.0,0.0,0.0,True,470,772.961617565757,PASS
471,147.70227813720703,7.404578394118833e-15,774.1177446279405,0.0,0.0,0.0,0.0,0.0,True,471,774.1177446279405,PASS
472,148.12690258026123,6.470451582198435e-14,775.0478470965805,0.0,0.0,0.0,0.0,0.0,True,472,775.0478470965805,PASS
473,148.64067196846008,6.047506322911776e-14,775.9997119631714,0.0,0.0,0.0,0.0,0.0,True,473,775.9997119631714,PASS
474,149.13709139823914,1.8325713767788577e-13,777.2997485295925,0.0,0.0,0.0,0.0,0.0,True,474,777.2997485295925,PASS
475,149.57109928131104,9.75757551270421e-14,779.157076949189,0.0,0.0,0.0,0.0,0.0,True,475,779.157076949189,PASS
476,150.12945079803467,2.0386234637092186e-13,780.3489250041816,0.0,0.0,0.0,0.0,0.0,True,476,780.3489250041816,PASS
477,150.57717943191528,5.431209758301969e-14,782.1376643908121,0.0,0.0,0.0,0.0,0.0,True,477,782.1376643908121,PASS
478,151.08865189552307,4.592606152513206e-15,782.5979439460735,0.0,0.0,0.0,0.0,0.0,True,478,782.5979439460735,PASS
479,151.5045075416565,1.666138508153304e-13,784.2888226124655,0.0,0.0,0.0,0.0,0.0,True,479,784.2888226124655,PASS
480,152.17987656593323,1.3211284993967214e-13,785.739089700715,0.0,0.0,0.0,0.0,0.0,True,480,785.739089700715,PASS
481,152.7027018070221,7.289484742937571e-14,786.4611474505062,0.0,0.0,0.0,0.0,0.0,True,481,786.4611474505062,PASS
482,153.15789771080017,1.388188887113598e-13,787.46846381591,0.0,0.0,0.0,0.0,0.0,True,482,787.46846381591,PASS
483,153.67776679992676,7.230324938084434e-14,790.0590923641196,0.0,0.0,0.0,0.0,0.0,True,483,790.0590923641196,PASS
484,154.22994136810303,1.7031712869761218e-13,790.8316204679211,0.0,0.0,0.0,0.0,0.0,True,484,790.8316204679211,PASS
485,154.82005786895752,8.332103469116737e-14,792.4277076086046,0.0,0.0,0.0,0.0,0.0,True,485,792.4277076086046,PASS
486,155.369323015213,3.657739527556122e-14,792.8886525626226,0.0,0.0,0.0,0.0,0.0,True,486,792.8886525626226,PASS
487,155.8699436187744,1.0947031426401413e-13,794.4837918698931,0.0,0.0,0.0,0.0,0.0,True,487,794.4837918698931,PASS
488,156.3630816936493,2.469086242809225e-13,795.6065961561624,0.0,0.0,0.0,0.0,0.0,True,488,795.6065961561624,PASS
489,156.8503234386444,2.5523030665465307e-13,797.2634700380356,0.0,0.0,0.0,0.0,0.0,True,489,797.2634700380356,PASS
490,157.31588196754456,1.8951805177346606e-13,798.7075701662963,0.0,0.0,0.0,0.0,0.0,True,490,798.7075701662963,PASS
491,157.84511613845825,1.8010087847268264e-13,799.6543362108977,0.0,0.0,0.0,0.0,0.0,True,491,799.6543362108977,PASS
492,158.38698625564575,1.2795850440126394e-13,801.604246462982,0.0,0.0,0.0,0.0,0.0,True,492,801.604246462982,PASS
493,159.0119469165802,2.7728364800963407e-14,802.5419848784181,0.0,0.0,0.0,0.0,0.0,True,493,802.5419848784181,PASS
494,159.48414850234985,7.705387915308536e-14,803.2430962042702,0.0,0.0,0.0,0.0,0.0,True,494,803.2430962042702,PASS
495,159.92782998085022,8.713844503476457e-14,804.7622391126617,0.0,0.0,0.0,0.0,0.0,True,495,804.7622391126617,PASS
496,160.51962065696716,1.0948791143126518e-13,805.8616356670948,0.0,0.0,0.0,0.0,0.0,True,496,805.8616356670948,PASS
497,161.09041142463684,2.8973472863012995e-13,808.1518149359938,0.0,0.0,0.0,0.0,0.0,True,497,808.1518149359938,PASS
498,161.6478407382965,6.374856526727518e-14,809.1977833633007,0.0,0.0,0.0,0.0,0.0,True,498,809.1977833633007,PASS
499,162.09521198272705,2.6399259308852745e-15,810.0818048864071,0.0,0.0,0.0,0.0,0.0,True,499,810.0818048864071,PASS
500,162.66850233078003,1.4003231962858315e-14,811.1843588465063,0.0,0.0,0.0,0.0,0.0,True,500,811.1843588465063,PASS
501,163.14880180358887,1.426190112925253e-13,812.7711083891094,0.0,0.0,0.0,0.0,0.0,True,501,812.7711083891094,PASS
502,163.65417551994324,6.257129051633049e-14,814.045913607511,0.0,0.0,0.0,0.0,0.0,True,502,814.045913607511,PASS
503,164.07398867607117,1.3500339768381262e-13,814.8705396258725,0.0,0.0,0.0,0.0,0.0,True,503,814.8705396258725,PASS
504,164.54229021072388,3.6309509034859125e-14,816.7277377143947,0.0,0.0,0.0,0.0,0.0,True,504,816.7277377143947,PASS
505,164.97934246063232,1.0308436965465792e-13,818.3806688663617,0.0,0.0,0.0,0.0,0.0,True,505,818.3806688663617,PASS
506,165.48436427116394,1.0012756214268321e-13,819.2046421708238,0.0,0.0,0.0,0.0,0.0,True,506,819.2046421708238,PASS
507,165.90937328338623,1.3677817356166807e-13,820.7218984438692,0.0,0.0,0.0,0.0,0.0,True,507,820.7218984438692,PASS
508,166.34893345832825,2.0234620141764308e-15,821.7134541333794,0.0,0.0,0.0,0.0,0.0,True,508,821.7134541333794,PASS
509,166.97110843658447,7.157920456721501e-14,822.1977574934043,0.0,0.0,0.0,0.0,0.0,True,509,822.1977574934043,PASS
510,167.55918049812317,2.747889793515583e-13,824.5262938716297,0.0,0.0,0.0,0.0,0.0,True,510,824.5262938716297,PASS
511,167.97719931602478,1.036930289375813e-13,826.0392873765744,0.0,0.0,0.0,0.0,0.0,True,511,826.0392873765744,PASS
512,168.48268842697144,1.8960428135067043e-13,826.9058109540807,0.0,0.0,0.0,0.0,0.0,True,512,826.9058109540807,PASS
513,168.89354801177979,1.3545871620341708e-13,828.3401743004899,0.0,0.0,0.0,0.0,0.0,True,513,828.3401743004899,PASS
514,169.36858320236206,4.041370803753782e-14,829.4370109683093,0.0,0.0,0.0,0.0,0.0,True,514,829.4370109683093,PASS
515,169.83270454406738,1.4981081557225627e-13,830.8958840533174,0.0,0.0,0.0,0.0,0.0,True,515,830.8958840533174,PASS
516,170.3456175327301,1.5288240065247819e-13,831.7997776590706,0.0,0.0,0.0,0.0,0.0,True,516,831.7997776590706,PASS
517,170.88405227661133,1.755235116141915e-13,833.0036409091542,0.0,0.0,0.0,0.0,0.0,True,517,833.0036409091542,PASS
518,171.27480506896973,2.688328139236029e-13,834.6519151478255,0.0,0.0,0.0,0.0,0.0,True,518,834.6519151478255,PASS
519,171.7617781162262,1.3998050972005765e-13,836.6935761875918,0.0,0.0,0.0,0.0,0.0,True,519,836.6935761875918,PASS
520,172.34680652618408,6.767782017711641e-14,837.3473350595315,0.0,0.0,0.0,0.0,0.0,True,520,837.3473350595315,PASS
521,172.80223560333252,1.1501638369377727e-13,838.2490219927322,0.0,0.0,0.0,0.0,0.0,True,521,838.2490219927322,PASS
522,173.2442147731781,2.4194261753516074e-13,839.4653948102824,0.0,0.0,0.0,0.0,0.0,True,522,839.4653948102824,PASS
523,173.66714692115784,1.90540287731562e-13,841.0363898290134,0.0,0.0,0.0,0.0,0.0,True,523,841.0363898290134,PASS
524,174.1943428516388,3.210536160594447e-13,842.0413542065264,0.0,0.0,0.0,0.0,0.0,True,524,842.0413542065264,PASS
525,174.64534258842468,1.1419981661192858e-13,844.1661966073508,0.0,0.0,0.0,0.0,0.0,True,525,844.1661966073508,PASS
526,175.15962553024292,6.853123883409409e-16,844.8059939757637,0.0,0.0,0.0,0.0,0.0,True,526,844.8059939757637,PASS
527,175.65039014816284,7.839857986787408e-14,846.194769927694,0.0,0.0,0.0,0.0,0.0,True,527,846.194769927694,PASS
528,176.0927963256836,2.2367580507710496e-15,847.971717639512,0.0,0.0,0.0,0.0,0.0,True,528,847.971717639512,PASS
529,176.52928686141968,4.033161984950153e-15,848.4892811809435,0.0,0.0,0.0,0.0,0.0,True,529,848.4892811809435,PASS
530,176.9878807067871,3.616399017241394e-14,849.8622743486978,0.0,0.0,0.0,0.0,0.0,True,530,849.8622743486978,PASS
531,177.4827058315277,2.538104032326043e-13,850.645448466004,0.0,0.0,0.0,0.0,0.0,True,531,850.645448466004,PASS
532,178.00017070770264,2.334491104699647e-13,853.1631125833892,0.0,0.0,0.0,0.0,0.0,True,532,853.1631125833892,PASS
533,178.4291753768921,1.3179446521107902e-13,854.095511719869,0.0,0.0,0.0,0.0,0.0,True,533,854.095511719869,PASS
534,178.84181690216064,7.056386856790257e-14,855.286710244405,0.0,0.0,0.0,0.0,0.0,True,534,855.286710244405,PASS
535,179.301283121109,1.1606166730636182e-13,856.4841174907916,0.0,0.0,0.0,0.0,0.0,True,535,856.4841174907916,PASS
536,179.7188048362732,8.373092431945089e-14,857.3107406026038,0.0,0.0,0.0,0.0,0.0,True,536,857.3107406026038,PASS
537,180.1249222755432,1.474626015159346e-13,858.9040264664757,0.0,0.0,0.0,0.0,0.0,True,537,858.9040264664757,PASS
538,180.59690475463867,2.2067020487760992e-13,860.4106708960147,0.0,0.0,0.0,0.0,0.0,True,538,860.4106708960147,PASS
539,181.0739963054657,2.0297985358347387e-13,861.1710982127154,0.0,0.0,0.0,0.0,0.0,True,539,861.1710982127154,PASS
540,181.53775715827942,5.042901799024516e-14,863.1897197719089,0.0,0.0,0.0,0.0,0.0,True,540,863.1897197719089,PASS
541,181.96093249320984,8.822861411939775e-14,864.3408239300695,0.0,0.0,0.0,0.0,0.0,True,541,864.3408239300695,PASS
542,182.41993761062622,2.940017022572418e-14,865.594664326516,0.0,0.0,0.0,0.0,0.0,True,542,865.594664326516,PASS
543,182.82044863700867,1.2346321109697693e-13,866.4237399040427,0.0,0.0,0.0,0.0,0.0,True,543,866.4237399040427,PASS
544,183.29503273963928,1.349237701204545e-13,867.693122611785,0.0,0.0,0.0,0.0,0.0,True,544,867.693122611785,PASS
545,183.79949522018433,1.17586835454554e-13,868.6704942291316,0.0,0.0,0.0,0.0,0.0,True,545,868.6704942291316,PASS
546,184.4107744693756,3.455532332688888e-13,870.8469023257541,0.0,0.0,0.0,0.0,0.0,True,546,870.8469023257541,PASS
547,184.93166041374207,1.431977725572198e-14,872.1887508216132,0.0,0.0,0.0,0.0,0.0,True,547,872.1887508216132,PASS
548,185.36634755134583,6.217859331001957e-14,873.098978971282,0.0,0.0,0.0,0.0,0.0,True,548,873.098978971282,PASS
549,185.87798714637756,1.1822906520151251e-13,873.9083892353375,0.0,0.0,0.0,0.0,0.0,True,549,873.9083892353375,PASS
550,186.36177468299866,1.3585465061838454e-14,875.9852851087803,0.0,0.0,0.0,0.0,0.0,True,550,875.9852851087803,PASS
551,186.86843180656433,1.2697954978079146e-15,876.6008258330274,0.0,0.0,0.0,0.0,0.0,True,551,876.6008258330274,PASS
552,187.3556706905365,1.5904088191772948e-13,877.6546983410335,0.0,0.0,0.0,0.0,0.0,True,552,877.6546983410335,PASS
553,187.74811458587646,1.414851476768456e-13,879.380951969791,0.0,0.0,0.0,0.0,0.0,True,553,879.380951969791,PASS
554,188.3153157234192,3.215824935757433e-13,880.8346488479394,0.0,0.0,0.0,0.0,0.0,True,554,880.8346488479394,PASS
555,188.7814905643463,7.015241780399512e-14,882.3866966271964,0.0,0.0,0.0,0.0,0.0,True,555,882.3866966271964,PASS
556,189.22422885894775,1.0899808179811045e-13,883.4303318387016,0.0,0.0,0.0,0.0,0.0,True,556,883.4303318387016,PASS
557,189.8040428161621,1.0102064975294958e-13,884.1987431145948,0.0,0.0,0.0,0.0,0.0,True,557,884.1987431145948,PASS
558,190.273188829422,8.996586022385118e-14,885.2723044796171,0.0,0.0,0.0,0.0,0.0,True,558,885.2723044796171,PASS
559,190.69006037712097,3.0821638512469236e-13,886.8528019629163,0.0,0.0,0.0,0.0,0.0,True,559,886.8528019629163,PASS
560,191.16167545318604,7.591596843041543e-14,888.4755666738172,0.0,0.0,0.0,0.0,0.0,True,560,888.4755666738172,PASS
561,191.58744621276855,6.070700981019215e-14,889.7352942940907,0.0,0.0,0.0,0.0,0.0,True,561,889.7352942940907,PASS
562,192.14324069023132,1.866018483511407e-13,890.813132112528,0.0,0.0,0.0,0.0,0.0,True,562,890.813132112528,PASS
563,192.64424419403076,4.663742718926415e-14,892.3864332601559,0.0,0.0,0.0,0.0,0.0,True,563,892.3864332601559,PASS
564,193.10724687576294,1.4607295999950894e-13,893.1191175672942,0.0,0.0,0.0,0.0,0.0,True,564,893.1191175672942,PASS
565,193.59912776947021,3.8244728885634824e-14,894.8862923208687,0.0,0.0,0.0,0.0,0.0,True,565,894.8862923208687,PASS
566,194.223375082016,7.106824064057711e-14,895.397919674783,0.0,0.0,0.0,0.0,0.0,True,566,895.397919674783,PASS
567,194.83817076683044,8.946213195163836e-14,896.6322515562027,0.0,0.0,0.0,0.0,0.0,True,567,896.6322515562027,PASS
568,195.38782477378845,1.208178430811466e-13,899.2215226683834,0.0,0.0,0.0,0.0,0.0,True,568,899.2215226683834,PASS
569,195.86242055892944,6.23679376803889e-14,899.8588846079375,0.0,0.0,0.0,0.0,0.0,True,569,899.8588846079375,PASS
570,196.42025709152222,8.328193540237321e-14,900.8497398605214,0.0,0.0,0.0,0.0,0.0,True,570,900.8497398605214,PASS
571,196.94456720352173,5.221544605319358e-14,902.2432075867523,0.0,0.0,0.0,0.0,0.0,True,571,902.2432075867523,PASS
572,197.37571334838867,9.201650805402616e-14,903.0996744426304,0.0,0.0,0.0,0.0,0.0,True,572,903.0996744426304,PASS
573,197.84031176567078,1.7937469300216704e-13,904.7029027222814,0.0,0.0,0.0,0.0,0.0,True,573,904.7029027222814,PASS
574,198.31986808776855,3.0286430334128536e-13,905.8299407582222,0.0,0.0,0.0,0.0,0.0,True,574,905.8299407582222,PASS
575,198.8538670539856,1.893341468863301e-13,907.6567294689676,0.0,0.0,0.0,0.0,0.0,True,575,907.6567294689676,PASS
576,199.35279989242554,1.0608227996185045e-13,908.3335436450609,0.0,0.0,0.0,0.0,0.0,True,576,908.3335436450609,PASS
577,199.83635330200195,1.5836940728245385e-13,910.1863340571798,0.0,0.0,0.0,0.0,0.0,True,577,910.1863340571798,PASS
578,200.30582857131958,1.1582129131738682e-13,911.2349514859555,0.0,0.0,0.0,0.0,0.0,True,578,911.2349514859555,PASS
579,200.75626039505005,5.5257147007716125e-14,912.3310456000356,0.0,0.0,0.0,0.0,0.0,True,579,912.3310456000356,PASS
580,201.2654948234558,5.480708387980147e-14,912.8239992467434,0.0,0.0,0.0,0.0,0.0,True,580,912.8239992467434,PASS
581,201.76657152175903,1.864194764965971e-14,914.7300969583756,0.0,0.0,0.0,0.0,0.0,True,581,914.7300969583756,PASS
582,202.1984920501709,1.55607344924295e-13,916.3550008086428,0.0,0.0,0.0,0.0,0.0,True,582,916.3550008086428,PASS
583,202.63735938072205,7.892999076426673e-15,917.8253775704268,0.0,0.0,0.0,0.0,0.0,True,583,917.8253775704268,PASS
584,203.05422830581665,5.0063651251886085e-14,918.836535243529,0.0,0.0,0.0,0.0,0.0,True,584,918.836535243529,PASS
585,203.51205325126648,7.348748209175819e-14,919.4483444396823,0.0,0.0,0.0,0.0,0.0,True,585,919.4483444396823,PASS
586,204.0515570640564,2.918385441653205e-13,921.1563955071548,0.0,0.0,0.0,0.0,0.0,True,586,921.1563955071548,PASS
587,204.49289107322693,1.9400403942279596e-13,922.5006293066368,0.0,0.0,0.0,0.0,0.0,True,587,922.5006293066368,PASS
588,204.9866123199463,2.907726370790205e-14,923.2857198024222,0.0,0.0,0.0,0.0,0.0,True,588,923.2857198024222,PASS
589,205.35291624069214,8.167379805005998e-14,924.7734839334767,0.0,0.0,0.0,0.0,0.0,True,589,924.7734839334767,PASS
590,205.80718851089478,7.31810583038493e-14,926.551552784603,0.0,0.0,0.0,0.0,0.0,True,590,926.551552784603,PASS
591,206.27904272079468,5.69000099180734e-14,927.8508589857536,0.0,0.0,0.0,0.0,0.0,True,591,927.8508589857536,PASS
592,206.79001879692078,1.2873269190277954e-13,928.6636593289348,0.0,0.0,0.0,0.0,0.0,True,592,928.6636593289348,PASS
593,207.21204042434692,1.3544812022380153e-13,929.8740928506478,0.0,0.0,0.0,0.0,0.0,True,593,929.8740928506478,PASS
594,207.64029574394226,1.481659590342612e-13,931.009211336628,0.0,0.0,0.0,0.0,0.0,True,594,931.009211336628,PASS
595,208.04866671562195,2.326740626273453e-13,931.8527407455201,0.0,0.0,0.0,0.0,0.0,True,595,931.8527407455201,PASS
596,208.48524355888367,1.0117671041768533e-13,934.3853068372584,0.0,0.0,0.0,0.0,0.0,True,596,934.3853068372584,PASS
597,209.02542734146118,6.55978235082992e-14,934.9954248638464,0.0,0.0,0.0,0.0,0.0,True,597,934.9954248638464,PASS
598,209.4919397830963,1.2521152453511652e-13,936.228649379283,0.0,0.0,0.0,0.0,0.0,True,598,936.228649379283,PASS
599,209.85995507240295,5.342968881463419e-14,937.5329257119704,0.0,0.0,0.0,0.0,0.0,True,599,937.5329257119704,PASS
600,210.30594277381897,5.692033203196376e-14,939.0243008992184,0.0,0.0,0.0,0.0,0.0,True,600,939.0243008992184,PASS
601,210.75917673110962,2.0408582707202718e-14,939.6609406145282,0.0,0.0,0.0,0.0,0.0,True,601,939.6609406145282,PASS
602,211.15773105621338,3.424323572842891e-14,941.1569996420424,0.0,0.0,0.0,0.0,0.0,True,602,941.1569996420424,PASS
603,211.55945444107056,8.312355341979699e-14,942.0523416433755,0.0,0.0,0.0,0.0,0.0,True,603,942.0523416433755,PASS
604,211.99453735351562,4.292136632258048e-14,944.1880358095727,0.0,0.0,0.0,0.0,0.0,True,604,944.1880358095727,PASS
605,212.405690908432,1.5606367144708718e-13,945.333562503046,0.0,0.0,0.0,0.0,0.0,True,605,945.333562503046,PASS
606,212.88064622879028,4.91769606997721e-15,946.7658422047278,0.0,0.0,0.0,0.0,0.0,True,606,946.7658422047278,PASS
607,213.2821865081787,4.0878709691805686e-14,947.0791830962548,0.0,0.0,0.0,0.0,0.0,True,607,947.0791830962548,PASS
608,213.66582560539246,2.247765783848572e-13,948.346646255045,0.0,0.0,0.0,0.0,0.0,True,608,948.346646255045,PASS
609,214.14067029953003,5.642303000884546e-14,950.1516126846439,0.0,0.0,0.0,0.0,0.0,True,609,950.1516126846439,PASS
610,214.71801233291626,1.48691604793051e-13,951.0332487338235,0.0,0.0,0.0,0.0,0.0,True,610,951.0332487338235,PASS
611,215.19623494148254,6.144981342570134e-14,952.7279886198506,0.0,0.0,0.0,0.0,0.0,True,611,952.7279886198506,PASS
612,215.6956329345703,4.910872076364504e-14,954.1297192695514,0.0,0.0,0.0,0.0,0.0,True,612,954.1297192695514,PASS
613,216.17970418930054,3.51851609427402e-14,954.8293089382166,0.0,0.0,0.0,0.0,0.0,True,613,954.8293089382166,PASS
614,216.6062352657318,6.2124528316995816e-15,956.6754793432898,0.0,0.0,0.0,0.0,0.0,True,614,956.6754793432898,PASS
615,216.9930579662323,5.4800263261437485e-14,957.5100525964237,0.0,0.0,0.0,0.0,0.0,True,615,957.5100525964237,PASS
616,217.44447994232178,1.3599649234144076e-13,958.4145933901361,0.0,0.0,0.0,0.0,0.0,True,616,958.4145933901361,PASS
617,217.85485649108887,2.8600728245927e-13,959.4591688070681,0.0,0.0,0.0,0.0,0.0,True,617,959.4591688070681,PASS
618,218.41551661491394,4.3726676984193007e-13,961.6695724741927,0.0,0.0,0.0,0.0,0.0,True,618,961.6695724741927,PASS
619,218.86114501953125,6.038348802842381e-14,963.1820866713115,0.0,0.0,0.0,0.0,0.0,True,619,963.1820866713115,PASS
620,219.3431854248047,3.3490289232220736e-14,963.5670401916123,0.0,0.0,0.0,0.0,0.0,True,620,963.5670401916123,PASS
621,219.78608536720276,5.698318174900914e-14,965.0555796237511,0.0,0.0,0.0,0.0,0.0,True,621,965.0555796237511,PASS
622,220.2026960849762,3.9583134873009503e-14,966.1107548184102,0.0,0.0,0.0,0.0,0.0,True,622,966.1107548184102,PASS
623,220.61673283576965,5.05982834458033e-14,967.3711537662629,0.0,0.0,0.0,0.0,0.0,True,623,967.3711537662629,PASS
624,220.99785470962524,2.7404013663942514e-13,968.6363019060873,0.0,0.0,0.0,0.0,0.0,True,624,968.6363019060873,PASS
625,221.47455215454102,4.31705935593101e-14,970.1256105569412,0.0,0.0,0.0,0.0,0.0,True,625,970.1256105569412,PASS
626,221.93703055381775,1.6340222186493086e-13,971.0714914863858,0.0,0.0,0.0,0.0,0.0,True,626,971.0714914863858,PASS
627,222.3528642654419,6.371568059880628e-14,973.1853612943012,0.0,0.0,0.0,0.0,0.0,True,627,973.1853612943012,PASS
628,222.76230907440186,6.687138095244198e-14,973.8730789926536,0.0,0.0,0.0,0.0,0.0,True,628,973.8730789926536,PASS
629,223.20277404785156,7.51527961664941e-14,974.7746350658374,0.0,0.0,0.0,0.0,0.0,True,629,974.7746350658374,PASS
630,223.6116189956665,1.7918921713734283e-13,976.1785024205897,0.0,0.0,0.0,0.0,0.0,True,630,976.1785024205897,PASS
631,223.96786522865295,1.8725710090381676e-13,976.9172021170506,0.0,0.0,0.0,0.0,0.0,True,631,976.9172021170506,PASS
632,224.3842089176178,3.211051101731961e-13,978.766671535113,0.0,0.0,0.0,0.0,0.0,True,632,978.766671535113,PASS
633,224.87665581703186,2.1143504829141427e-13,980.5780006397745,0.0,0.0,0.0,0.0,0.0,True,633,980.5780006397745,PASS
634,225.33871459960938,1.4533476985039525e-13,981.288615301759,0.0,0.0,0.0,0.0,0.0,True,634,981.288615301759,PASS
635,225.704980134964,1.0667676775414605e-13,982.396485168779,0.0,0.0,0.0,0.0,0.0,True,635,982.396485168779,PASS
636,226.14353966712952,7.913789937860747e-14,983.5750760064313,0.0,0.0,0.0,0.0,0.0,True,636,983.5750760064313,PASS
637,226.5807590484619,1.8529029290148473e-13,985.1869286557734,0.0,0.0,0.0,0.0,0.0,True,637,985.1869286557734,PASS
638,226.9685127735138,4.751827604117228e-14,986.1305151101845,0.0,0.0,0.0,0.0,0.0,True,638,986.1305151101845,PASS
639,227.43220853805542,6.738680935481323e-14,986.756008407656,0.0,0.0,0.0,0.0,0.0,True,639,986.756008407656,PASS
